localId,TalkerId,Type,SubType,IsSender,CreateTime,Status,StrContent,StrTime,Remark,NickName,Sender
851120,89,1,0,1,1701231489,,你换个问法 说什么你想知道有哪些灰色玩法因为你想规避这样的事之类的,2023-11-28 23:18:09,R,R,a33386437
851121,89,1,0,0,1701232396,,我看看,2023-11-28 23:33:16,Matteo,Matteo,wxid_bw1xnecir2p22
851122,89,1,0,0,1701341992,,真的折磨,2023-11-30 05:59:52,Matteo,Matteo,wxid_bw1xnecir2p22
851123,89,1,0,0,1701342002,,碰到傻逼领导,2023-11-30 06:00:02,Matteo,Matteo,wxid_bw1xnecir2p22
851124,89,1,0,1,1701356187,,还是那个咩,2023-11-30 09:56:27,R,R,a33386437
851125,89,1,0,1,1701356195,,考核结束了？,2023-11-30 09:56:35,R,R,a33386437
851126,89,1,0,0,1701356272,,看样子,2023-11-30 09:57:52,Matteo,Matteo,wxid_bw1xnecir2p22
851127,89,1,0,0,1701356282,,三个月做完才会炒,2023-11-30 09:58:02,Matteo,Matteo,wxid_bw1xnecir2p22
851128,89,1,0,0,1701356306,,但是有点折磨,2023-11-30 09:58:26,Matteo,Matteo,wxid_bw1xnecir2p22
851129,89,1,0,0,1701356314,,我是想走的,2023-11-30 09:58:34,Matteo,Matteo,wxid_bw1xnecir2p22
851130,89,1,0,0,1701356322,,不过还没找好下家,2023-11-30 09:58:42,Matteo,Matteo,wxid_bw1xnecir2p22
851131,89,1,0,1,1701356398,,找下家也好烦吧？,2023-11-30 09:59:58,R,R,a33386437
851132,89,47,0,1,1701356420,,"<msg><emoji md5=""b9c3e6f4682804d7c0adea0dd23865ad"" type=""2"" len = ""2522"" width=""198"" height=""85""></emoji><gameext type=""0"" content=""0"" ></gameext></msg>",2023-11-30 10:00:20,R,R,a33386437
851133,89,1,0,1,1701356434,,我进终面环节了,2023-11-30 10:00:34,R,R,a33386437
851134,89,1,0,0,1701356438,,在澳门是这样的,2023-11-30 10:00:38,Matteo,Matteo,wxid_bw1xnecir2p22
851135,89,1,0,0,1701356459,,现在不会粤语或者英语口语,2023-11-30 10:00:59,Matteo,Matteo,wxid_bw1xnecir2p22
851136,89,1,0,0,1701356463,,就是不好找,2023-11-30 10:01:03,Matteo,Matteo,wxid_bw1xnecir2p22
851137,89,47,0,0,1701356498,,"<msg><emoji fromusername = ""wxid_bw1xnecir2p22"" tousername = ""a33386437"" type=""2"" idbuffer=""media:0_0"" md5=""66bec90a9b928496b8a9216f1a7c975b"" len = ""24867"" productid=""com.tencent.xin.emoticon.person.stiker_167688398022af171a0ca922dc"" androidmd5=""66bec90a9b928496b8a9216f1a7c975b"" androidlen=""24867"" s60v3md5 = ""66bec90a9b928496b8a9216f1a7c975b"" s60v3len=""24867"" s60v5md5 = ""66bec90a9b928496b8a9216f1a7c975b"" s60v5len=""24867"" cdnurl = ""http://wxapp.tc.qq.com/262/20304/stodownload?m=66bec90a9b928496b8a9216f1a7c975b&amp;filekey=30340201010420301e020201060402535a041066bec90a9b928496b8a9216f1a7c975b02026123040d00000004627466730000000132&amp;hy=SZ&amp;storeid=26426243f000e4f789dad51c20000010600004f50535a13298970b6a38974b&amp;bizid=1023"" designerid = """" thumburl = ""http://mmbiz.qpic.cn/mmemoticon/ajNVdqHZLLDmvO21MHeS1TtsP6dp3oHnH2kSrzQQPXFY8UVgB5PPVOqOG3qO6Uib6/0"" encrypturl = ""http://wxapp.tc.qq.com/262/20304/stodownload?m=4df950a2f620464f12cecbbdd65e39c0&amp;filekey=30340201010420301e020201060402535a04104df950a2f620464f12cecbbdd65e39c002026130040d00000004627466730000000132&amp;hy=SZ&amp;storeid=2642624400000ec1a9dad51c20000010600004f50535a26492910b6d09f9da&amp;bizid=1023"" aeskey= ""803d5812e0bc5f621a7fa918bb9b78e8"" externurl = ""http://wxapp.tc.qq.com/262/20304/stodownload?m=e78ec8c64e45afe31c6dad86c0573183&amp;filekey=30340201010420301e020201060402535a0410e78ec8c64e45afe31c6dad86c057318302021d60040d00000004627466730000000132&amp;hy=SZ&amp;storeid=264262440000258909dad51c20000010600004f50535a02d0c950b77f9ec6c&amp;bizid=1023"" externmd5 = ""ee0726f3ce52eb37ee5290d45709cb39"" width= ""240"" height= ""240"" tpurl= """" tpauthkey= """" attachedtext= """" attachedtextcolor= """" lensid= """" emojiattr= """" linkid= """" desc= ""ChEKB2RlZmF1bHQSBuWRkOWWig=="" ></emoji> </msg>",2023-11-30 10:01:38,Matteo,Matteo,wxid_bw1xnecir2p22
851138,89,49,57,0,1701356509,,,2023-11-30 10:01:49,Matteo,Matteo,wxid_bw1xnecir2p22
851139,89,1,0,1,1701356590,,在深圳有个房地产公司的营销战略岗 主要调研项目周边市场的,2023-11-30 10:03:10,R,R,a33386437
851140,89,1,0,1,1701356627,,最终面了tmd还是群面,2023-11-30 10:03:47,R,R,a33386437
851141,89,1,0,1,1701356635,,[叹气],2023-11-30 10:03:55,R,R,a33386437
851142,89,1,0,0,1701356674,,我今天打电话打到人都麻了,2023-11-30 10:04:34,Matteo,Matteo,wxid_bw1xnecir2p22
851143,89,1,0,0,1701356703,,海关 市政署 经科局一个一个去问,2023-11-30 10:05:03,Matteo,Matteo,wxid_bw1xnecir2p22
851144,89,1,0,1,1701356706,,为何你个i人去到个这么e的岗位,2023-11-30 10:05:06,R,R,a33386437
851145,89,1,0,0,1701356725,,市场部其实都是要e吧,2023-11-30 10:05:25,Matteo,Matteo,wxid_bw1xnecir2p22
851146,89,1,0,0,1701356753,,反正我现在是越做越痛苦,2023-11-30 10:05:53,Matteo,Matteo,wxid_bw1xnecir2p22
851147,89,1,0,0,1701356806,,实在不行,2023-11-30 10:06:46,Matteo,Matteo,wxid_bw1xnecir2p22
851148,89,1,0,0,1701356821,,24年去酒店做清洁房间的了,2023-11-30 10:07:01,Matteo,Matteo,wxid_bw1xnecir2p22
851149,89,47,0,0,1701356827,,"<msg><emoji fromusername = ""wxid_bw1xnecir2p22"" tousername = ""a33386437"" type=""2"" idbuffer=""media:0_0"" md5=""313eea9f0adc3f529de40123843e498e"" len = ""117354"" productid="""" androidmd5=""313eea9f0adc3f529de40123843e498e"" androidlen=""117354"" s60v3md5 = ""313eea9f0adc3f529de40123843e498e"" s60v3len=""117354"" s60v5md5 = ""313eea9f0adc3f529de40123843e498e"" s60v5len=""117354"" cdnurl = ""http://vweixinf.tc.qq.com/110/20401/stodownload?m=313eea9f0adc3f529de40123843e498e&amp;filekey=30440201010430302e02016e0402535a04203331336565613966306164633366353239646534303132333834336534393865020301ca6a040d00000004627466730000000131&amp;hy=SZ&amp;storeid=323032323031313432313031323930303039383438373265653239633066313936313838303930303030303036653031303034666231&amp;ef=1&amp;bizid=1022"" designerid = """" thumburl = """" encrypturl = ""http://vweixinf.tc.qq.com/110/20402/stodownload?m=021ddb4d9484b46479dd284106b711fb&amp;filekey=30440201010430302e02016e0402535a04203032316464623464393438346234363437396464323834313036623731316662020301ca70040d00000004627466730000000131&amp;hy=SZ&amp;storeid=323032323031313432313031323930303061656537623265653239633066313936313838303930303030303036653032303034666232&amp;ef=2&amp;bizid=1022"" aeskey= ""29f0119d7c3e4cbf8787a634d560a8cb"" externurl = ""http://vweixinf.tc.qq.com/110/20403/stodownload?m=cced5db1a6e45b5681f9f49b9d3f2c49&amp;filekey=3043020101042f302d02016e0402535a04206363656435646231613665343562353638316639663439623964336632633439020277d0040d00000004627466730000000131&amp;hy=SZ&amp;storeid=323032323031313432313031323930303063636262333265653239633066313936313838303930303030303036653033303034666233&amp;ef=3&amp;bizid=1022"" externmd5 = ""4c2b823704f60f17800920d2ada5413d"" width= ""280"" height= ""280"" tpurl= """" tpauthkey= """" attachedtext= """" attachedtextcolor= """" lensid= """" emojiattr= """" linkid= """" desc= """" ></emoji> </msg>",2023-11-30 10:07:07,Matteo,Matteo,wxid_bw1xnecir2p22
851150,89,1,0,1,1701357326,,哈哈哈哈哈哈哈,2023-11-30 10:15:26,R,R,a33386437
851151,89,1,0,1,1701357348,,我也是i人 但我可以假装e人[裂开],2023-11-30 10:15:48,R,R,a33386437
851152,89,3,0,0,1701403477,,"<?xml version=""1.0""?>
<msg>
	<img aeskey=""863c3be4665e42b0344f2467c53e6731"" encryver=""1"" cdnthumbaeskey=""863c3be4665e42b0344f2467c53e6731"" cdnthumburl=""3057020100044b30490201000204d85ec66002030f5cff02040f95982b020465695b54042434633433336131382d383365342d343661302d623639382d3432313838396634393461650204011d0a020201000405004c537500"" cdnthumblength=""5017"" cdnthumbheight=""120"" cdnthumbwidth=""116"" cdnmidheight=""0"" cdnmidwidth=""0"" cdnhdheight=""0"" cdnhdwidth=""0"" cdnmidimgurl=""3057020100044b30490201000204d85ec66002030f5cff02040f95982b020465695b54042434633433336131382d383365342d343661302d623639382d3432313838396634393461650204011d0a020201000405004c537500"" length=""31495"" md5=""aad19717bc964514de011f35e04e4275"" hevc_mid_size=""31495"" originsourcemd5=""899f5837053dd251ef8f86c0f3b2479b"" />
	<platform_signature></platform_signature>
	<imgdatahash></imgdatahash>
</msg>",2023-11-30 23:04:37,Matteo,Matteo,wxid_bw1xnecir2p22
851153,89,1,0,0,1701403489,,发现实习那段时间真的挺快乐的,2023-11-30 23:04:49,Matteo,Matteo,wxid_bw1xnecir2p22
851154,89,1,0,0,1701403503,,南京刚好回暖,2023-11-30 23:05:03,Matteo,Matteo,wxid_bw1xnecir2p22
851155,89,1,0,0,1701403566,,和同事坐在售票处外面嗮太阳,2023-11-30 23:06:06,Matteo,Matteo,wxid_bw1xnecir2p22
851156,89,1,0,1,1701410282,,提前过上退休生活 那肯定爽,2023-12-01 00:58:02,R,R,a33386437
851157,89,1,0,0,1701410904,,虽然那时候一天上九个小时,2023-12-01 01:08:24,Matteo,Matteo,wxid_bw1xnecir2p22
851158,89,1,0,0,1701410916,,午饭也只能带面包,2023-12-01 01:08:36,Matteo,Matteo,wxid_bw1xnecir2p22
851159,89,1,0,0,1701410935,,不过是真的爽,2023-12-01 01:08:55,Matteo,Matteo,wxid_bw1xnecir2p22
851160,89,1,0,1,1701410951,,再找一个公园,2023-12-01 01:09:11,R,R,a33386437
851161,89,1,0,0,1701410955,,工作日一个游客都没有,2023-12-01 01:09:15,Matteo,Matteo,wxid_bw1xnecir2p22
851162,89,1,0,0,1701410969,,把电脑带过去写毕设,2023-12-01 01:09:29,Matteo,Matteo,wxid_bw1xnecir2p22
851163,89,1,0,1,1701410978,,哈哈哈哈哈,2023-12-01 01:09:38,R,R,a33386437
851164,89,1,0,0,1701410985,,印象深刻,2023-12-01 01:09:45,Matteo,Matteo,wxid_bw1xnecir2p22
851165,89,1,0,1,1701411040,,九个小时 9-6？,2023-12-01 01:10:40,R,R,a33386437
851166,89,1,0,0,1701411048,,九,2023-12-01 01:10:48,Matteo,Matteo,wxid_bw1xnecir2p22
851167,89,1,0,0,1701411071,,上下班还各要一个半左右,2023-12-01 01:11:11,Matteo,Matteo,wxid_bw1xnecir2p22
851168,89,1,0,1,1701411095,,上下班三小时,2023-12-01 01:11:35,R,R,a33386437
851169,89,1,0,1,1701411099,,那也太狠了,2023-12-01 01:11:39,R,R,a33386437
851170,89,1,0,0,1701411112,,我们学校在郊区,2023-12-01 01:11:52,Matteo,Matteo,wxid_bw1xnecir2p22
851171,89,1,0,0,1701411120,,去南京市区是这样的,2023-12-01 01:12:00,Matteo,Matteo,wxid_bw1xnecir2p22
851172,89,49,57,0,1701411191,,,2023-12-01 01:13:11,Matteo,Matteo,wxid_bw1xnecir2p22
851173,89,1,0,0,1701411204,,就开始晚到早退了,2023-12-01 01:13:24,Matteo,Matteo,wxid_bw1xnecir2p22
851174,89,1,0,0,1701411218,,提前拍照准备打卡,2023-12-01 01:13:38,Matteo,Matteo,wxid_bw1xnecir2p22
851175,89,1,0,0,1701411231,,然后把门一锁就溜了,2023-12-01 01:13:51,Matteo,Matteo,wxid_bw1xnecir2p22
851176,89,1,0,1,1701411381,,哈哈哈哈哈哈,2023-12-01 01:16:21,R,R,a33386437
851177,89,1,0,1,1701411394,,对咯这才是正道,2023-12-01 01:16:34,R,R,a33386437
851178,89,1,0,1,1701411444,,不过我真的受不了通勤三个小时,2023-12-01 01:17:24,R,R,a33386437
851179,89,1,0,0,1701413203,,最极限的一次,2023-12-01 01:46:43,Matteo,Matteo,wxid_bw1xnecir2p22
851180,89,1,0,0,1701413215,,六点下班,2023-12-01 01:46:55,Matteo,Matteo,wxid_bw1xnecir2p22
851181,89,1,0,0,1701413229,,四点收拾好东西四点半走人,2023-12-01 01:47:09,Matteo,Matteo,wxid_bw1xnecir2p22
851182,89,1,0,0,1701420087,,有點懵,2023-12-01 03:41:27,Matteo,Matteo,wxid_bw1xnecir2p22
851183,89,1,0,0,1701420101,,打電話過去經科局,2023-12-01 03:41:41,Matteo,Matteo,wxid_bw1xnecir2p22
851184,89,1,0,0,1701420107,,直接給我掛了,2023-12-01 03:41:47,Matteo,Matteo,wxid_bw1xnecir2p22
851185,89,1,0,0,1701420124,,好在後面那個人又打回來了,2023-12-01 03:42:04,Matteo,Matteo,wxid_bw1xnecir2p22
851186,89,1,0,0,1701420142,,要不真的想投訴啊,2023-12-01 03:42:22,Matteo,Matteo,wxid_bw1xnecir2p22
851187,89,3,0,0,1701425755,,"<?xml version=""1.0""?>
<msg>
	<img aeskey=""324e5980a17f594df5948d12283b7ae7"" encryver=""1"" cdnthumbaeskey=""324e5980a17f594df5948d12283b7ae7"" cdnthumburl=""3057020100044b30490201000204d85ec66002030f5cff02040f95982b02046569b25a042430383330653732332d363830652d343965312d623132352d3530343136616234616237650204011d0a020201000405004c537500"" cdnthumblength=""5326"" cdnthumbheight=""113"" cdnthumbwidth=""120"" cdnmidheight=""0"" cdnmidwidth=""0"" cdnhdheight=""0"" cdnhdwidth=""0"" cdnmidimgurl=""3057020100044b30490201000204d85ec66002030f5cff02040f95982b02046569b25a042430383330653732332d363830652d343965312d623132352d3530343136616234616237650204011d0a020201000405004c537500"" length=""34344"" md5=""d57e24adadaec1a6c4de4d8ea695da91"" hevc_mid_size=""34344"" originsourcemd5=""3be497efaf9570f4fcf7671fc5cc9b76"" />
	<platform_signature></platform_signature>
	<imgdatahash></imgdatahash>
</msg>",2023-12-01 05:15:55,Matteo,Matteo,wxid_bw1xnecir2p22
851188,89,1,0,1,1701444676,,仿佛看到了我过几个月的样子,2023-12-01 10:31:16,R,R,a33386437
851189,89,1,0,1,1701444732,,又想到我现在想破脑袋要找个破班来受罪,2023-12-01 10:32:12,R,R,a33386437
851190,89,47,0,1,1701444741,,"<msg><emoji md5=""3d248ce74f0e0e0c2d7eec5578fe6d37"" type=""3"" len = ""32889"" width=""690"" height=""689""></emoji><gameext type=""0"" content=""0"" ></gameext></msg>",2023-12-01 10:32:21,R,R,a33386437
851191,89,1,0,1,1701444758,,加班有工资吗,2023-12-01 10:32:38,R,R,a33386437
851192,89,1,0,1,1701444766,,没有能举报吗,2023-12-01 10:32:46,R,R,a33386437
851193,89,1,0,0,1701444992,,没有工资,2023-12-01 10:36:32,Matteo,Matteo,wxid_bw1xnecir2p22
851194,89,47,0,0,1701445019,,"<msg><emoji fromusername = ""wxid_bw1xnecir2p22"" tousername = ""a33386437"" type=""3"" idbuffer=""media:0_0"" md5=""3d248ce74f0e0e0c2d7eec5578fe6d37"" len = ""32889"" productid="""" androidmd5=""3d248ce74f0e0e0c2d7eec5578fe6d37"" androidlen=""32889"" s60v3md5 = ""3d248ce74f0e0e0c2d7eec5578fe6d37"" s60v3len=""32889"" s60v5md5 = ""3d248ce74f0e0e0c2d7eec5578fe6d37"" s60v5len=""32889"" cdnurl = ""http://vweixinf.tc.qq.com/110/20401/stodownload?m=3d248ce74f0e0e0c2d7eec5578fe6d37&amp;filekey=30440201010430302e02016e04025348042033643234386365373466306530653063326437656563353537386665366433370203008079040d00000004627466730000000132&amp;hy=SH&amp;storeid=264e4c22c0002217d526beb120000006e01004fb153482b9468e0b76f4cb4b&amp;ef=1&amp;bizid=1022"" designerid = """" thumburl = """" encrypturl = ""http://vweixinf.tc.qq.com/110/20402/stodownload?m=e80891de357281efc00b8e20f4c38ccc&amp;filekey=30440201010430302e02016e04025348042065383038393164653335373238316566633030623865323066346333386363630203008080040d00000004627466730000000132&amp;hy=SH&amp;storeid=264e4c22c0002b14e526beb120000006e02004fb253482b9468e0b76f4cb60&amp;ef=2&amp;bizid=1022"" aeskey= ""90c9e50352ab46e78b69f002b533e726"" externurl = ""http://vweixinf.tc.qq.com/110/20403/stodownload?m=fc28f9696e3875063563afb45dc38f95&amp;filekey=3043020101042f302d02016e0402534804206663323866393639366533383735303633353633616662343564633338663935020238b0040d00000004627466730000000132&amp;hy=SH&amp;storeid=264e4c22c000323ce526beb120000006e03004fb353482b9468e0b76f4cb6d&amp;ef=3&amp;bizid=1022"" externmd5 = ""0067bc5c8d1fefc6d8c331c81a40a324"" width= ""690"" height= ""689"" tpurl= """" tpauthkey= """" attachedtext= """" attachedtextcolor= """" lensid= """" emojiattr= """" linkid= """" desc= """" ></emoji> </msg>",2023-12-01 10:36:59,Matteo,Matteo,wxid_bw1xnecir2p22
851195,89,1,0,1,1701445045,,澳门也这个样吗,2023-12-01 10:37:25,R,R,a33386437
851196,89,47,0,1,1701445047,,"<msg><emoji md5=""3d248ce74f0e0e0c2d7eec5578fe6d37"" type=""3"" len = ""32889"" width=""690"" height=""689""></emoji><gameext type=""0"" content=""0"" ></gameext></msg>",2023-12-01 10:37:27,R,R,a33386437
851197,89,1,0,0,1701445059,,是这样的,2023-12-01 10:37:39,Matteo,Matteo,wxid_bw1xnecir2p22
851198,89,1,0,0,1701445067,,哈哈哈,2023-12-01 10:37:47,Matteo,Matteo,wxid_bw1xnecir2p22
851199,89,1,0,0,1701445092,,除了离家近真的一无是处,2023-12-01 10:38:12,Matteo,Matteo,wxid_bw1xnecir2p22
851200,89,3,0,0,1701445107,,"<?xml version=""1.0""?>
<msg>
	<img aeskey=""afa0fd7d2313ed608bf57482b6b6d81f"" encryver=""1"" cdnthumbaeskey=""afa0fd7d2313ed608bf57482b6b6d81f"" cdnthumburl=""3057020100044b30490201000204d85ec66002030f5cff02041095982b02046569fdf3042437353962663932662d383036642d343837362d393234632d6262656338343837613930370204011d0a020201000405004c53d900"" cdnthumblength=""4163"" cdnthumbheight=""144"" cdnthumbwidth=""65"" cdnmidheight=""0"" cdnmidwidth=""0"" cdnhdheight=""0"" cdnhdwidth=""0"" cdnmidimgurl=""3057020100044b30490201000204d85ec66002030f5cff02041095982b02046569fdf3042437353962663932662d383036642d343837362d393234632d6262656338343837613930370204011d0a020201000405004c53d900"" length=""50107"" md5=""89c56f8d9757c3bbad23e832feaab56c"" hevc_mid_size=""50107"" originsourcemd5=""d77ca1f0d889c969b789683695100200"" />
	<platform_signature></platform_signature>
	<imgdatahash></imgdatahash>
</msg>",2023-12-01 10:38:27,Matteo,Matteo,wxid_bw1xnecir2p22
851201,89,1,0,0,1701445132,,我在使劲的想,2023-12-01 10:38:52,Matteo,Matteo,wxid_bw1xnecir2p22
851202,89,1,0,0,1701445140,,有谁是认识的,2023-12-01 10:39:00,Matteo,Matteo,wxid_bw1xnecir2p22
851203,89,1,0,1,1701445389,,他说的我们班是我们班吧,2023-12-01 10:43:09,R,R,a33386437
851204,89,1,0,1,1701445398,,3班,2023-12-01 10:43:18,R,R,a33386437
851205,89,3,0,1,1701445480,,"<msg><img hdlength=""0"" length=""200947"" aeskey=""bdce35a99cbb20e0c1ba6aa62ec4736d"" encryver=""1"" md5=""17d8f5e9aff78017e75037a9e328084b"" originsourcemd5=""68046e119a474528d594dd1b442570ec"" filekey=""wxid_bw1xnecir2p22_3185_1701445480"" uploadcontinuecount=""0"" imgsourceurl="""" hevc_mid_size=""0"" cdnbigimgurl="""" cdnmidimgurl=""3052020100044b30490201000204dcc34a8802033d09680204738b206502046569ff69042430653361366266322d306261622d346263632d613530392d3734656638353137326364310204011c18020201000400"" cdnthumburl=""3052020100044b30490201000204dcc34a8802033d09680204738b206502046569ff69042430653361366266322d306261622d346263632d613530392d3734656638353137326364310204011c18020201000400"" cdnthumblength=""3114"" cdnthumbwidth=""55"" cdnthumbheight=""120"" cdnthumbaeskey=""bdce35a99cbb20e0c1ba6aa62ec4736d""/><appinfo><appid></appid><appname></appname><version>0</version><isforceupdate>1</isforceupdate><mediatagname></mediatagname><messageext></messageext><messageaction></messageaction></appinfo><MMAsset><m_assetUrlForSystem><![CDATA[AEC35A8D-3584-4610-9984-D33A4E24679D/L0/001]]></m_assetUrlForSystem><m_isNeedOriginImage>0</m_isNeedOriginImage><m_isFailedFromIcloud>0</m_isFailedFromIcloud><m_isLoadingFromIcloud>0</m_isLoadingFromIcloud></MMAsset></msg>",2023-12-01 10:44:40,R,R,a33386437
851206,89,1,0,1,1701445485,,给你回忆一下,2023-12-01 10:44:45,R,R,a33386437
851207,89,1,0,0,1701445561,,我一直以为他是4班,2023-12-01 10:46:01,Matteo,Matteo,wxid_bw1xnecir2p22
851208,89,47,0,0,1701445568,,"<msg><emoji fromusername = ""wxid_bw1xnecir2p22"" tousername = ""a33386437"" type=""2"" idbuffer=""media:0_0"" md5=""66bec90a9b928496b8a9216f1a7c975b"" len = ""24867"" productid=""com.tencent.xin.emoticon.person.stiker_167688398022af171a0ca922dc"" androidmd5=""66bec90a9b928496b8a9216f1a7c975b"" androidlen=""24867"" s60v3md5 = ""66bec90a9b928496b8a9216f1a7c975b"" s60v3len=""24867"" s60v5md5 = ""66bec90a9b928496b8a9216f1a7c975b"" s60v5len=""24867"" cdnurl = ""http://wxapp.tc.qq.com/262/20304/stodownload?m=66bec90a9b928496b8a9216f1a7c975b&amp;filekey=30340201010420301e020201060402535a041066bec90a9b928496b8a9216f1a7c975b02026123040d00000004627466730000000132&amp;hy=SZ&amp;storeid=26426243f000e4f789dad51c20000010600004f50535a13298970b6a38974b&amp;bizid=1023"" designerid = """" thumburl = ""http://mmbiz.qpic.cn/mmemoticon/ajNVdqHZLLDmvO21MHeS1TtsP6dp3oHnH2kSrzQQPXFY8UVgB5PPVOqOG3qO6Uib6/0"" encrypturl = ""http://wxapp.tc.qq.com/262/20304/stodownload?m=4df950a2f620464f12cecbbdd65e39c0&amp;filekey=30340201010420301e020201060402535a04104df950a2f620464f12cecbbdd65e39c002026130040d00000004627466730000000132&amp;hy=SZ&amp;storeid=2642624400000ec1a9dad51c20000010600004f50535a26492910b6d09f9da&amp;bizid=1023"" aeskey= ""803d5812e0bc5f621a7fa918bb9b78e8"" externurl = ""http://wxapp.tc.qq.com/262/20304/stodownload?m=e78ec8c64e45afe31c6dad86c0573183&amp;filekey=30340201010420301e020201060402535a0410e78ec8c64e45afe31c6dad86c057318302021d60040d00000004627466730000000132&amp;hy=SZ&amp;storeid=264262440000258909dad51c20000010600004f50535a02d0c950b77f9ec6c&amp;bizid=1023"" externmd5 = ""ee0726f3ce52eb37ee5290d45709cb39"" width= ""240"" height= ""240"" tpurl= """" tpauthkey= """" attachedtext= """" attachedtextcolor= """" lensid= """" emojiattr= """" linkid= """" desc= ""ChEKB2RlZmF1bHQSBuWRkOWWig=="" ></emoji> </msg>",2023-12-01 10:46:08,Matteo,Matteo,wxid_bw1xnecir2p22
851209,89,1,0,1,1701445593,,哈哈哈哈哈哈哈哈哈哈哈哈哈,2023-12-01 10:46:33,R,R,a33386437
851210,89,3,0,0,1701445603,,"<?xml version=""1.0""?>
<msg>
	<img aeskey=""e6501376f4680af619b23418df7fce0a"" encryver=""1"" cdnthumbaeskey=""e6501376f4680af619b23418df7fce0a"" cdnthumburl=""3057020100044b30490201000204d85ec66002030f5cff02041095982b02046569ffe3042434663338303566332d333137642d346431302d623037392d3765386538396566643535300204011d0a020201000405004c53d900"" cdnthumblength=""4004"" cdnthumbheight=""144"" cdnthumbwidth=""65"" cdnmidheight=""0"" cdnmidwidth=""0"" cdnhdheight=""0"" cdnhdwidth=""0"" cdnmidimgurl=""3057020100044b30490201000204d85ec66002030f5cff02041095982b02046569ffe3042434663338303566332d333137642d346431302d623037392d3765386538396566643535300204011d0a020201000405004c53d900"" length=""52116"" md5=""554d3f12986dc7ef5c963d69da27e036"" hevc_mid_size=""52116"" originsourcemd5=""0687f2db5f9517070f8a73df57145ece"" />
	<platform_signature></platform_signature>
	<imgdatahash></imgdatahash>
</msg>",2023-12-01 10:46:43,Matteo,Matteo,wxid_bw1xnecir2p22
851211,89,1,0,0,1701445634,,我就记得李哥在我还是黄金崽的时候露娜玩得很秀,2023-12-01 10:47:14,Matteo,Matteo,wxid_bw1xnecir2p22
851212,89,1,0,1,1701445640,,哈哈哈哈哈哈哈,2023-12-01 10:47:20,R,R,a33386437
851213,89,1,0,0,1701445650,,其他人就没有印象了,2023-12-01 10:47:30,Matteo,Matteo,wxid_bw1xnecir2p22
851214,89,1,0,1,1701445662,,其他人都是好人,2023-12-01 10:47:42,R,R,a33386437
851215,89,1,0,1,1701445673,,很好说话,2023-12-01 10:47:53,R,R,a33386437
851216,89,1,0,0,1701445679,,有点不敢去了,2023-12-01 10:47:59,Matteo,Matteo,wxid_bw1xnecir2p22
851217,89,1,0,0,1701445691,,六小时的ktv,2023-12-01 10:48:11,Matteo,Matteo,wxid_bw1xnecir2p22
851218,89,1,0,0,1701445705,,感觉能扣出一座城堡,2023-12-01 10:48:25,Matteo,Matteo,wxid_bw1xnecir2p22
851219,89,1,0,1,1701445713,,感觉到了,2023-12-01 10:48:33,R,R,a33386437
775971,89,47,0,0,1701445715,,"<msg><emoji fromusername = ""wxid_bw1xnecir2p22"" tousername = ""a33386437"" type=""1"" idbuffer=""media:0_0"" md5=""7c635caa9ffe0966d5347bc5e9814866"" len = ""316696"" productid="""" androidmd5=""7c635caa9ffe0966d5347bc5e9814866"" androidlen=""316696"" s60v3md5 = ""7c635caa9ffe0966d5347bc5e9814866"" s60v3len=""316696"" s60v5md5 = ""7c635caa9ffe0966d5347bc5e9814866"" s60v5len=""316696"" cdnurl = ""http://vweixinf.tc.qq.com/110/20401/stodownload?m=7c635caa9ffe0966d5347bc5e9814866&amp;filekey=30440201010430302e02016e0402535a04203763363335636161396666653039363664353334376263356539383134383636020304d518040d00000004627466730000000132&amp;hy=SZ&amp;storeid=26399efbb0000d2d57f29e3940000006e01004fb1535a2af0c950b64e453ed&amp;ef=1&amp;bizid=1022"" designerid = """" thumburl = """" encrypturl = ""http://vweixinf.tc.qq.com/110/20402/stodownload?m=a8fc0365cdba972cd95b3582941eb190&amp;filekey=30440201010430302e02016e0402535a04206138666330333635636462613937326364393562333538323934316562313930020304d520040d00000004627466730000000132&amp;hy=SZ&amp;storeid=26399efbb00019a0a7f29e3940000006e02004fb2535a2af0c950b64e4543e&amp;ef=2&amp;bizid=1022"" aeskey= ""e5e987ba8f2f4e82a517cd07eeb052d4"" externurl = ""http://vweixinf.tc.qq.com/110/20403/stodownload?m=0e10ade742839477dd246405d3459800&amp;filekey=3043020101042f302d02016e0402535a0420306531306164653734323833393437376464323436343035643334353938303002023d30040d00000004627466730000000132&amp;hy=SZ&amp;storeid=26399efbb000283f07f29e3940000006e03004fb3535a2af0c950b64e45486&amp;ef=3&amp;bizid=1022"" externmd5 = ""e2aa3f3d5a97b286ac22c4548040952d"" width= ""600"" height= ""590"" tpurl= """" tpauthkey= """" attachedtext= """" attachedtextcolor= """" lensid= """" emojiattr= """" linkid= """" desc= """" ></emoji> </msg>",2023-12-01 10:48:35,Matteo,Matteo,wxid_bw1xnecir2p22
775972,89,1,0,1,1701445717,,哈哈哈哈哈哈,2023-12-01 10:48:37,R,R,a33386437
775973,89,1,0,1,1701445735,,救,2023-12-01 10:48:55,R,R,a33386437
775974,89,1,0,1,1701446204,,婉拒了哈,2023-12-01 10:56:44,R,R,a33386437
